 Cover,Issue ID,Year,Date,Price,Archive URL,Colors,Cultural Context,Caption,Clothing,Hair,Pose,Expression,Mood,Era Indicators
,19841101,1984,November 1984,$2.75,https://ipb-ma.playboy.com/issue/19841101,Bright red with black shadows,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman in a white suit,white jacket,blonde long and straight,standing,smiling,happy,"1980s, eighties, retro glamour"
,19841201,1984,December 1984,$2.75,https://ipb-ma.playboy.com/issue/19841201,Bright red with black shadows,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a blonde woman in a pink dress and black gloves,pink suit,blonde long and curly,standing,smiling,happy,"1980s, eighties, retro glamour"
,19850101,1985,January 1985,$3.00,https://ipb-ma.playboy.com/issue/19850101,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",there is a poster of a woman sitting in a martini glass,white shirt,blonde long and blonde,she is crouching,smiling,happy,"1980s, eighties, retro glamour"
,19850201,1985,February 1985,$3.00,https://ipb-ma.playboy.com/issue/19850201,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman in a cowboy outfit,cowboy boots,blonde long and blonde,standing,smiling,happy,"1980s, eighties, retro glamour"
,19850301,1985,March 1985,$3.00,https://ipb-ma.playboy.com/issue/19850301,Metallic silver and bright colors,"Reagan era, MTV generation, yuppie culture",there is a magazine with a picture of a woman on the cover,cheetah print dress,blonde long and curly,sitting,smiling,happy,"1980s, eighties, retro glamour"
,19850401,1985,April 1985,$3.00,https://ipb-ma.playboy.com/issue/19850401,Vibrant purple with gold accents,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with two naked women on the cover,nothing,blonde curly,standing,surprised,sad,"1980s, eighties, retro glamour"
,19850501,1985,May 1985,$3.00,https://ipb-ma.playboy.com/issue/19850501,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",an image of a magazine cover with a woman in the water,nothing,brown long and wavy,standing,frowning,sad,"1980s, eighties, retro glamour"
,19850601,1985,June 1985,$3.00,https://ipb-ma.playboy.com/issue/19850601,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman in a blue swimsuit,swimsuit,brown curly,pose,smiling,happy,"1980s, eighties, retro glamour"
,19850701,1985,July 1985,$3.00,https://ipb-ma.playboy.com/issue/19850701,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman in suspenders and a bow tie,bow tie,blonde blonde,standing,smiling,happy,"1980s, eighties, retro glamour"
,19850801,1985,August 1985,$3.00,https://ipb-ma.playboy.com/issue/19850801,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",there is a magazine cover of a woman in tights on a bed,lingerie,blonde long and curly,standing,smiling,sad,"1980s, eighties, retro glamour"
,19850901,1985,September 1985,$3.00,https://ipb-ma.playboy.com/issue/19850901,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine featuring madonna on the cover,dress,blonde long and curly,standing,smiling,sad,"1980s, eighties, retro glamour"
,19851001,1985,October 1985,$3.00,https://ipb-ma.playboy.com/issue/19851001,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",there is a magazine cover with a woman in a white dress,nothing,brown long and curly,standing,smile,sad,"1980s, eighties, retro glamour"
,19851101,1985,November 1985,$3.00,https://ipb-ma.playboy.com/issue/19851101,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",an image of a magazine cover with a woman wearing a hat and holding a toothbrush,hat,brown curly,standing,surprised,surprised,"1980s, eighties, retro glamour"
,19851201,1985,December 1985,$3.00,https://ipb-ma.playboy.com/issue/19851201,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",there is a magazine cover with a picture of a woman on it,necklace,brown curly,sitting,smiling,happy,"1980s, eighties, retro glamour"
,19860101,1986,January 1986,$3.00,https://ipb-ma.playboy.com/issue/19860101,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",an image of a picture of a rabbit with the words playboy on it,white shirt,black ponytail,standing,smile,happy,"1980s, eighties, retro glamour"
,19860201,1986,February 1986,$3.00,https://ipb-ma.playboy.com/issue/19860201,Vibrant purple with gold accents,"Reagan era, MTV generation, yuppie culture",this is a picture of a magazine cover with a woman holding a cup of coffee,robe,blonde long and straight,sitting,serious,sad,"1980s, eighties, retro glamour"
,19860301,1986,March 1986,$3.00,https://ipb-ma.playboy.com/issue/19860301,Vibrant purple with gold accents,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a sexy lady in a black and yellow outfit,costume,brown pigtails,standing,smiling,happy,"1980s, eighties, retro glamour"
,19860401,1986,April 1986,$3.00,https://ipb-ma.playboy.com/issue/19860401,Metallic silver and bright colors,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with a blonde woman in a blue dress,costume,blonde long and blonde,standing,smile,happy,"1980s, eighties, retro glamour"
,19860501,1986,May 1986,$3.00,https://ipb-ma.playboy.com/issue/19860501,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",there is a woman sitting on the cover of a magazine,skirt,blonde curly,sitting,smiling,happy,"1980s, eighties, retro glamour"
,19860601,1986,June 1986,$3.00,https://ipb-ma.playboy.com/issue/19860601,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",there is a magazine with a picture of a woman on the cover,white shirt,blonde curly,standing,smiling,happy,"1980s, eighties, retro glamour"
,19860701,1986,July 1986,$3.00,https://ipb-ma.playboy.com/issue/19860701,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman in a green dress,dress,brown curly,standing,surprised,happy,"1980s, eighties, retro glamour"
,19860801,1986,August 1986,$3.00,https://ipb-ma.playboy.com/issue/19860801,Bold neon colors and metallics,"Reagan era, MTV generation, yuppie culture",there is a cover of playboy magazine with a blonde woman in a purple dress,tutu,blonde long and blonde,sitting,smiling,happy,"1980s, eighties, retro glamour"
,19860901,1986,September 1986,$3.00,https://ipb-ma.playboy.com/issue/19860901,Metallic silver and bright colors,"Reagan era, MTV generation, yuppie culture",there is a woman that is sitting on the cover of a magazine,cowboy hat,blonde long and blonde,sitting,smile,happy,"1980s, eighties, retro glamour"
,19861001,1986,October 1986,$3.00,https://ipb-ma.playboy.com/issue/19861001,Bright red with black shadows,"Reagan era, MTV generation, yuppie culture",there is a cover of a magazine with a woman covering her face,striped shirt,brown braids,standing,smile,happy,"1980s, eighties, retro glamour"
,19861101,1986,November 1986,$3.00,https://ipb-ma.playboy.com/issue/19861101,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a sexy woman in a black outfit,corset,brown long and curly,standing,surprised,happy,"1980s, eighties, retro glamour"
,19861201,1986,December 1986,$3.00,https://ipb-ma.playboy.com/issue/19861201,Metallic silver and bright colors,"Reagan era, MTV generation, yuppie culture",this is an image of a woman on the cover of playboy magazine,earrings,brown curly,standing,serious,happy,"1980s, eighties, retro glamour"
,19870101,1987,January 1987,$3.50,https://ipb-ma.playboy.com/issue/19870101,Hot pink and electric blue,"Reagan era, MTV generation, yuppie culture",this is an image of a magazine cover with a woman dressed as a fairy,wings,blonde ponytail,standing,smile,happy,"1980s, eighties, retro glamour"
,19870201,1987,1987-02-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19870201,Red text on dark background,"Reagan era, MTV generation, yuppie culture",there is a cover of a magazine with a picture of a woman wearing gloves,dress,red bob,pose,smile,happy,"1980s, eighties, retro glamour"
,19870301,1987,1987-03-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19870301,"Light blue, Red accents","Reagan era, MTV generation, yuppie culture",there is a woman that is smoking a cigarette on the cover of playboy,suit,blonde pigtails,pose,smile,happy,"1980s, eighties, retro glamour"
,19870401,1987,1987-04-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19870401,"Purple, Pink, Vibrant","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine featuring a woman in a purple suit and green bow tie,bowtie,brown long and curly,standing,surprised,sad,"1980s, eighties, retro glamour"
,19870501,1987,1987-05-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19870501,"Beige, Blue accents","Reagan era, MTV generation, yuppie culture",the cover of a magazine with a picture of a woman in a white dress,white shirt,brown pigtails,standing,smiling,happy,"1980s, eighties, retro glamour"
,19870601,1987,1987-06-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19870601,"Blue, Floral patterns","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman in a blue bikini,underwear,brown curly,standing,surprised,excited,"1980s, eighties, retro glamour"
,19870701,1987,1987-07-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19870701,"Blue, White, Orange","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a picture of a woman ' s butt,underwear,black dreadlocks,standing,smiling,happy,"1980s, eighties, retro glamour"
,19870801,1987,1987-08-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19870801,"Purple, Natural tones","Reagan era, MTV generation, yuppie culture",there is a woman that is posing on the cover of a magazine,black shirt,brown long and straight,standing,serious,happy,"1980s, eighties, retro glamour"
,19870901,1987,1987-09-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19870901,"White, Red text","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine featuring a woman in a black dress and a man in a tuxedo,black pants,blonde long,standing,smiling,happy,"1980s, eighties, retro glamour"
,19871001,1987,1987-10-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19871001,"Beige, Blue text","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine featuring a woman with long brown hair,towel,brown long,standing,smiling,happy,"1980s, eighties, retro glamour"
,19871101,1987,1987-11-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19871101,"Brown, Gold text","Reagan era, MTV generation, yuppie culture",there is a magazine with a picture of a woman wearing sunglasses on the cover,sunglasses,brown curly,standing,smile,happy,"1980s, eighties, retro glamour"
,19871201,1987,1987-12-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19871201,"Black, Purple, Gold accents","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with a woman in a black dress,black dress,blonde ponytail,standing,surprised,sad,"1980s, eighties, retro glamour"
,19880101,1988,1988-01-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19880101,"Purple, Gold, Art Deco palette","Reagan era, MTV generation, yuppie culture",there is a cover of a magazine with a picture of a man on a motorcycle,suit,black ponytail,standing,smiling,happy,"1980s, eighties, retro glamour"
,19880201,1988,1988-02-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19880201,"Black, White, Red accents","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman in a zebra - print outfit,zebra print,blonde mohawk,standing,smile,happy,"1980s, eighties, retro glamour"
,19880301,1988,1988-03-01 00:00:00,$3.50,https://ipb-ma.playboy.com/issue/19880301,"Purple, Black gloves","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with a woman in purple dress sitting on a couch,lingerie,blonde long,sitting,smiling,happy,"1980s, eighties, retro glamour"
,19880401,1988,1988-04-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19880401,"Dark background, Red lips","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with a sexy woman holding a baseball bat,bra,brown curly,standing,smile,happy,"1980s, eighties, retro glamour"
,19880501,1988,1988-05-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19880501,"White, Pink, Blue","Reagan era, MTV generation, yuppie culture",the cover of a magazine with a picture of a woman ' s eyes and lips,makeup,blonde short,standing,smile,happy,"1980s, eighties, retro glamour"
,19880601,1988,1988-06-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19880601,"Black, White, Elegant","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with a woman in a black dress on the cover,black shirt,blonde ponytail,standing,serious,sad,"1980s, eighties, retro glamour"
,19880701,1988,1988-07-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19880701,"Black and white, High contrast","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with a naked woman on the cover,nothing,brown long,standing,frown,sad,"1980s, eighties, retro glamour"
,19880801,1988,1988-08-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19880801,"Gray suit, Business attire","Reagan era, MTV generation, yuppie culture",there is a woman in a suit and tie on the cover of a magazine,suit,blonde short,standing,serious,sad,"1980s, eighties, retro glamour"
,19880901,1988,1988-09-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19880901,"Peach, Natural tones","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with a naked woman on the cover,nothing,brown long and curly,standing,frown,sad,"1980s, eighties, retro glamour"
,19881001,1988,1988-10-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19881001,"White, Black, Red accents","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine featuring a woman in high heels,uniform,blonde long,standing,smiling,happy,"1980s, eighties, retro glamour"
,19881101,1988,1988-11-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19881101,"Red, Purple, White","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine featuring a woman in a red dress,red dress,red ponytail,standing,smiling,happy,"1980s, eighties, retro glamour"
,19881201,1988,1988-12-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19881201,"Dark purple, Black lace","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman with a snake around her neck,tie,blonde long and curly,standing,surprised,sad,"1980s, eighties, retro glamour"
,19890101,1989,1989-01-01 00:00:00,$5.00,https://ipb-ma.playboy.com/issue/19890101,"Black, White, Chrome","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with a cartoon rabbit on it,bunny ears,black bunny ears,standing,smile,happy,"1980s, eighties, retro glamour"
,19890201,1989,1989-02-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19890201,"Red, White, Roses","Reagan era, MTV generation, yuppie culture",there is a magazine with a picture of a woman in a red dress,red dress,blonde long and curly,standing,smiling,happy,"1980s, eighties, retro glamour"
,19890301,1989,1989-03-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19890301,"Purple, Black, Silver","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with a woman in a black dress holding a purse,corset,black curly,standing,angry,sad,"1980s, eighties, retro glamour"
,19890401,1989,1989-04-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19890401,"Purple, Yellow, Athletic","Reagan era, MTV generation, yuppie culture",the cover of a magazine with a picture of a woman on a basketball ball,uniform,blonde pigtails,sitting,surprised,happy,"1980s, eighties, retro glamour"
,19890501,1989,1989-05-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19890501,"Black, Red, White","Reagan era, MTV generation, yuppie culture",there is a woman that is on the cover of a magazine,t shirt,brown curly,standing,serious,sad,"1980s, eighties, retro glamour"
,19890601,1989,1989-06-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19890601,"Beige, White, Pearls","Reagan era, MTV generation, yuppie culture",there is a magazine with a picture of a woman on the cover,bikini,blonde curly,squat,smiling,happy,"1980s, eighties, retro glamour"
,19890701,1989,1989-07-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19890701,"Blue, Black suit","Reagan era, MTV generation, yuppie culture",the cover of a magazine with a bunch of people on it,suit,blonde long and straight,standing,smile,happy,"1980s, eighties, retro glamour"
,19890801,1989,1989-08-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19890801,"Gray, Professional attire","Reagan era, MTV generation, yuppie culture",there is a woman that is on the cover of a magazine,suit,black long and straight,standing,surprised,sad,"1980s, eighties, retro glamour"
,19890901,1989,1989-09-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19890901,"Beige, Natural blonde","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine with two women on the cover,bra,blonde long and curly,standing,serious,sad,"1980s, eighties, retro glamour"
,19891001,1989,1989-10-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19891001,"Navy, Orange, White","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman in a suit and hat,striped shirt,blonde long and blonde,standing,serious,happy,"1980s, eighties, retro glamour"
,19891101,1989,1989-11-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19891101,"Red, Black, Blonde hair","Reagan era, MTV generation, yuppie culture",this is a picture of a magazine with a woman on the cover,bra,blonde curly,standing,serious,sad,"1980s, eighties, retro glamour"
,19891201,1989,1989-12-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19891201,"Black, White, Red accents","Reagan era, MTV generation, yuppie culture",the cover of playboy magazine features a woman in a black suit and white shirt,suit,blonde curly,standing,smiling,happy,"1980s, eighties, retro glamour"
,19900101,1990,1990-01-01 00:00:00,$5.00,https://ipb-ma.playboy.com/issue/19900101,"Red, Dramatic","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine featuring a woman in a red dress,red dress,brown curly,standing,smiling,happy,"1990s, nineties"
,19900201,1990,1990-02-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19900201,"White fur, Luxury","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine featuring a woman in a white coat,costume,brown long and straight,standing,smiling,happy,"1990s, nineties"
,19900301,1990,1990-03-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19900301,"Black, White, Formal","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine with a man and a woman posing for a picture,tuxedo,brown long,standing,smiling,happy,"1990s, nineties"
,19900401,1990,1990-04-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19900401,"Purple background, White text","Grunge and alternative rock, rise of the internet, Generation X",there is a magazine with a picture of a woman on the cover,blue dress,brown long,standing,smile,happy,"1990s, nineties"
,19900501,1990,1990-05-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19900501,"Gold, Warm bronze tones","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a black woman in a hat,hat,blonde ponytail,standing,smile,happy,"1990s, nineties"
,19900601,1990,1990-06-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19900601,"Black, Gold text","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine featuring an image of a woman in a black dress,black shirt,black afro,standing,pensive,sad,"1990s, nineties"
,19900701,1990,1990-07-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19900701,"Red, Natural tones","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine with a naked woman on the cover,watch,blonde curly,standing,serious,sad,"1990s, nineties"
,19900801,1990,1990-08-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19900801,"Red, Navy, Athletic","Grunge and alternative rock, rise of the internet, Generation X",this is a picture of a playboy magazine cover with a woman in a red jacket,jacket,blonde curly,crouching,serious,happy,"1990s, nineties"
,19900901,1990,1990-09-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19900901,"Gray, White t-shirt, Casual","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a young woman in jeans and a heart - shaped t - shirt,t shirt and jeans,brown long and straight,standing,serious,sad,"1990s, nineties"
,19901001,1990,1990-10-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19901001,"White, Black details","Grunge and alternative rock, rise of the internet, Generation X",there is a magazine with a picture of a woman in a bikini on the cover,underwear,blonde curly,standing,smiling,happy,"1990s, nineties"
,19901101,1990,1990-11-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19901101,"Orange, Brown tones","Grunge and alternative rock, rise of the internet, Generation X",an image of a magazine cover with a woman in a bikini on the cover,dress,blonde curly,sitting,smile,happy,"1990s, nineties"
,19901201,1990,1990-12-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19901201,"Black, Green, Elegant","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine featuring a woman in a green dress,green dress,brown short,standing,smile,happy,"1990s, nineties"
,19910101,1991,1991-01-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19910101,"Tan, White, Gold","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine with a woman in white underwear,underwear,blonde long and curly,standing,smiling,happy,"1990s, nineties"
,19910201,1991,1991-02-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19910201,"Red, White, Valentine colors","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in white underwear,lingerie,blonde long,pose,smiling,happy,"1990s, nineties"
,19910301,1991,1991-03-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19910301,"Sand, Natural tones","Grunge and alternative rock, rise of the internet, Generation X",playboy magazine cover featuring a naked woman on the cover,bra,brown curly,standing,serious,sad,"1990s, nineties"
,19910401,1991,1991-04-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19910401,"Bright pink, Neon colors","Grunge and alternative rock, rise of the internet, Generation X",there is a magazine with a picture of a woman on the cover,hat,blonde pigtails,squat,serious,sad,"1990s, nineties"
,19910501,1991,1991-05-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19910501,"Black, Gold badges","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine with two women sitting on a chair,wetsuit,red curly,sitting,smiling,happy,"1990s, nineties"
,19910601,1991,1991-06-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19910601,"Tan, Straw hat, Summer","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a bikini and a straw hat,bikini,blonde long,standing,smiling,happy,"1990s, nineties"
,19910701,1991,1991-07-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19910701,"Yellow, Bright","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a yellow bathing suit,yellow bathing suit,black afro,standing,smiling,happy,"1990s, nineties"
,19910801,1991,1991-08-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19910801,"Red, Blonde hair","Grunge and alternative rock, rise of the internet, Generation X",playboy magazine cover of a woman in a bikini on a red background,bikini,blonde long,standing,smiling,happy,"1990s, nineties"
,19910901,1991,1991-09-01 00:00:00,$4.00,https://ipb-ma.playboy.com/issue/19910901,"Blue, Pink bikinis","Grunge and alternative rock, rise of the internet, Generation X",playboy magazine cover of two women in bikinis on a blue background,bikini,blonde long and blonde,standing,smiling,happy,"1990s, nineties"
,19911001,1991,1991-10-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19911001,"White lingerie, Robe","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a white dress,bikini,blonde long and blonde,sitting,smiling,happy,"1990s, nineties"
,19911101,1991,1991-11-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19911101,"Blue, Black lingerie","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine with a sexy woman in linger,underwear,black short,standing,smiling,happy,"1990s, nineties"
,19911201,1991,1991-12-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19911201,"Turquoise, White, Beach","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine with a woman in a bikini on the cover,bikini,blonde long and blonde,standing,smiling,happy,"1990s, nineties"
,19920101,1992,1992-01-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19920101,"Blue, Gold text","Grunge and alternative rock, rise of the internet, Generation X",playboy magazine cover of the swedish bikini team,bikini,blonde blond,standing,smiling,happy,"1990s, nineties"
,19920201,1992,1992-02-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19920201,"Pink, Peach, Feathers","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine with a blonde woman in a white dress,bra,blonde curly,standing,serious,sad,"1990s, nineties"
,19920301,1992,1992-03-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19920301,"Navy blue, Gold","Grunge and alternative rock, rise of the internet, Generation X",there is a woman sitting on a chair on the cover of a magazine,dress,blonde blonde,sitting,smiling,happy,"1990s, nineties"
,19920401,1992,1992-04-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19920401,"Red, White, School colors","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a red dress,skirt,blonde long and curly,standing,smiling,happy,"1990s, nineties"
,19920501,1992,1992-05-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19920501,"Gold, Champagne","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine featuring a woman in a gold dress,swimsuit,brown short,sitting,surprised,sad,"1990s, nineties"
,19920601,1992,1992-06-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19920601,"White, Lace","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a white dress,bra,brown curly,standing,smiling,happy,"1990s, nineties"
,19920701,1992,1992-07-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19920701,"Beige, Denim","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a cowboy outfit,cowboy hat,blonde long,crouch,smiling,happy,"1990s, nineties"
,19920801,1992,1992-08-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19920801,"Black, Gold","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a black dress,black dress,blonde long and curly,sitting,smile,happy,"1990s, nineties"
,19920901,1992,1992-09-01 00:00:00,$3.95,https://ipb-ma.playboy.com/issue/19920901,"Black, White, Red","Grunge and alternative rock, rise of the internet, Generation X",there is a magazine with a picture of a woman on the cover,one piece swimsuit,brown bunny ears,standing,smiling,happy,"1990s, nineties"
,19921001,1992,1992-10-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19921001,"White, Red tie","Grunge and alternative rock, rise of the internet, Generation X",the cover of a magazine with a woman jumping in the air,shorts,black short,standing,smiling,happy,"1990s, nineties"
,19921101,1992,1992-11-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19921101,"Black, Red shoes","Grunge and alternative rock, rise of the internet, Generation X",the cover of a book with a picture of a man on it,red shirt,black short,standing,smile,happy,"1990s, nineties"
,19921201,1992,1992-12-01 00:00:00,$5.95,https://ipb-ma.playboy.com/issue/19921201,"White, Beige","Grunge and alternative rock, rise of the internet, Generation X",there is a magazine with a picture of a woman laying on a bed,tank top,blonde ponytail,handstand,smiling,happy,"1990s, nineties"
,19930101,1993,1993-01-01 00:00:00,$5.95,https://ipb-ma.playboy.com/issue/19930101,"Black, White, Tuxedo","Grunge and alternative rock, rise of the internet, Generation X",playboy magazine cover featuring a woman in a white dress and a man in a tuxedo,tuxedo,blonde blonde,standing,smiling,happy,"1990s, nineties"
,19930201,1993,1993-02-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19930201,"Red, Red lingerie","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine with a woman in a red dress,corset,brown long and straight,standing,smile,happy,"1990s, nineties"
,19930301,1993,1993-03-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19930301,"Black, Yellow feathers","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a yellow dress,costume,black long and curly,sitting,smile,happy,"1990s, nineties"
,19930401,1993,1993-04-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19930401,"Light blue, White","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine featuring a woman in a blue outfit,scrubs,brown curly,standing,smiling,happy,"1990s, nineties"
,19930501,1993,1993-05-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19930501,"White, Natural light","Grunge and alternative rock, rise of the internet, Generation X",there is a woman laying in bed on the cover of a playboy magazine,bra,blonde long,sitting,smiling,happy,"1990s, nineties"
